,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
3202,Goodbye Lover,1998,20000000,0.0,102.0,"[53, 35, 80, 9648]",en,8.661415,49981,5.8,11.0
3203,Life,1999,80000000,73345029.0,108.0,"[35, 80]",en,7.579444,6522,6.4,179.0
3204,Friends & Lovers,1999,0,94633.0,103.0,"[35, 10749, 18]",en,1.53188,114719,5.5,6.0
3205,Hideous Kinky,1998,12000000,0.0,98.0,"[10749, 18]",en,2.402484,10209,6.2,23.0
3206,Jeanne and the Perfect Guy,1998,0,13936.0,93.0,[18],fr,0.38359,25512,4.5,3.0
3207,The Joyriders,1999,0,0.0,0.0,[],en,0.505964,143299,6.0,1.0
3208,The Monster,1994,0,0.0,112.0,[35],it,4.700084,22826,6.8,126.0
3209,Open Your Eyes,1997,2900000,368234.0,117.0,"[18, 53]",es,8.842959,1902,7.4,211.0
3210,Photographer,1998,0,0.0,52.0,"[10770, 36, 99, 10752]",pl,0.001187,445590,0.0,0.0
3211,SLC Punk,1998,0,299200.0,97.0,"[80, 10749, 35, 18, 10402]",en,4.370812,6396,7.3,93.0
3212,Lost & Found,1999,1,100.0,95.0,"[35, 10749]",en,1.337096,39964,4.9,26.0
3213,Pushing Tin,1999,33000000,0.0,124.0,"[35, 18]",en,7.073467,12596,5.7,117.0
3214,Election,1999,0,0.0,99.0,[35],en,7.174396,9451,6.7,275.0
3215,eXistenZ,1999,15000000,2856712.0,97.0,"[28, 53, 878, 27]",en,11.446138,1946,6.7,487.0
3216,A Little Bit of Soul,1998,0,0.0,84.0,[],en,0.353206,89522,5.0,2.0
3217,The Mighty Peking Man,1977,0,0.0,90.0,"[878, 28, 14]",zh,1.867807,42230,4.8,12.0
3218,Nô,1998,0,0.0,85.0,"[18, 10769]",en,0.187537,139445,7.0,1.0
3219,Let It Come Down: The Life of Paul Bowles,1999,0,0.0,75.0,[99],en,0.001824,74140,0.0,0.0
3220,Entrapment,1999,66000000,212404396.0,112.0,"[10749, 18, 9648]",en,10.62333,1844,6.0,613.0
3221,Idle Hands,1999,25000000,4152230.0,92.0,"[53, 35, 27]",en,6.851628,6552,6.1,183.0
3222,Get Real,1998,0,0.0,108.0,"[18, 10749]",en,2.196587,24584,6.6,45.0
3223,Heaven,1999,0,0.0,105.0,"[80, 53]",en,0.310475,213985,6.1,5.0
3224,The King of Masks,1997,0,1.0,91.0,[18],zh,2.291724,25471,7.8,12.0
3225,Three Seasons,1999,0,0.0,105.0,"[18, 10769]",en,0.632591,4154,6.8,7.0
3226,The Winslow Boy,1999,0,0.0,104.0,[18],en,2.69143,28519,6.4,22.0
3227,Night of the Comet,1984,3000000,14418922.0,95.0,"[35, 27, 878]",en,4.947043,18462,6.1,94.0
3228,Chopping Mall,1986,800000,0.0,77.0,"[27, 878]",en,8.034105,28941,5.5,58.0
3229,My Science Project,1985,0,4122748.0,94.0,"[35, 10751, 14, 878]",en,3.868014,18252,6.1,41.0
3230,Dick Tracy,1990,47000000,103738726.0,103.0,"[12, 28, 35, 53, 80]",en,8.304776,8592,5.9,258.0
3231,The Mummy,1999,80000000,415885488.0,124.0,"[12, 28, 14]",en,23.984065,564,6.6,2796.0
3232,The Castle,1997,786675,861789.0,85.0,"[18, 35]",en,4.337545,13852,7.4,69.0
3233,Mascara,1999,0,0.0,94.0,[],en,0.970449,140519,6.0,1.0
3234,This Is My Father,1999,0,0.0,119.0,"[18, 10749]",en,1.704254,25232,4.5,2.0
3235,Xiu Xiu: The Sent-Down Girl,1998,0,0.0,99.0,"[18, 10769]",zh,1.286747,33194,7.3,7.0
3236,A Midsummer Night's Dream,1999,11000000,0.0,116.0,"[14, 18, 35, 10749]",en,6.078792,10210,6.4,95.0
3237,Trippin',1999,0,9016377.0,94.0,"[35, 10749]",en,0.218263,53862,4.5,4.0
3238,After Life,1998,11791,0.0,118.0,"[14, 18]",ja,2.916805,17962,7.3,49.0
3239,Black Mask,1996,0,0.0,99.0,[28],cn,7.632785,9460,5.8,55.0
3240,Edge of Seventeen,1998,1500000,870751.0,99.0,"[35, 18, 10749]",en,1.666469,4927,5.7,29.0
3241,Endurance,1999,0,0.0,83.0,[18],en,0.052279,122190,6.0,1.0
3242,Star Wars: Episode I - The Phantom Menace,1999,115000000,924317558.0,136.0,"[12, 28, 878]",en,15.649091,1893,6.4,4526.0
3243,The Love Letter,1999,0,0.0,88.0,"[35, 18, 10749]",en,2.012283,31342,5.9,17.0
3244,Besieged,1998,0,0.0,93.0,"[18, 10749]",en,5.435716,44297,7.2,14.0
3245,Frogs for Snakes,1998,0,0.0,108.0,"[53, 35, 80]",en,0.431876,95627,0.0,0.0
3246,The Saragossa Manuscript,1965,0,0.0,182.0,"[35, 18, 14, 9648]",pl,2.277685,8785,7.4,23.0
3247,The Mummy,1932,196000,0.0,73.0,[27],en,12.190044,15849,6.9,121.0
3248,The Mummy,1959,0,0.0,86.0,[27],en,4.662323,18990,6.8,58.0
3249,The Mummy's Curse,1944,0,0.0,62.0,[27],en,2.121075,29242,6.9,11.0
3250,The Mummy's Ghost,1944,0,0.0,61.0,[27],en,1.569494,29243,6.9,10.0
3251,The Mummy's Hand,1940,0,0.0,67.0,[27],en,1.622519,31498,6.5,14.0
3252,The Mummy's Tomb,1942,0,0.0,60.0,"[18, 14, 27, 9648, 53]",en,0.674417,29239,8.3,6.0
3253,Mommie Dearest,1981,0,0.0,129.0,[18],en,2.878266,15660,6.6,55.0
3254,Superman,1978,55000000,300218018.0,143.0,"[28, 12, 14, 878]",en,15.460102,1924,6.9,1042.0
3255,Superman II,1980,54000000,190458706.0,127.0,"[28, 12, 14, 878]",en,10.301621,8536,6.5,642.0
3256,Superman III,1983,39000000,75850624.0,125.0,"[35, 28, 12, 14, 878]",en,9.614638,9531,5.3,500.0
3257,Superman IV: The Quest for Peace,1987,17000000,19300000.0,90.0,"[28, 12, 878]",en,7.990679,11411,4.1,327.0
3258,Dracula,1931,355000,1012189.0,72.0,[27],en,7.503126,138,7.2,254.0
3259,House of Dracula,1945,0,0.0,67.0,"[27, 878]",en,9.074831,30793,5.8,20.0
3260,House of Frankenstein,1944,0,0.0,71.0,"[14, 27, 878, 53]",en,2.542558,3103,6.2,30.0
3261,Son of Frankenstein,1939,0,0.0,99.0,"[27, 878]",en,3.563588,3077,7.0,42.0
3262,The Ghost of Frankenstein,1942,0,0.0,67.0,"[14, 27, 878]",en,4.021579,3074,6.4,26.0
3263,Frankenstein Meets the Wolf Man,1943,0,0.0,74.0,"[14, 27, 878]",en,5.841791,3076,6.5,42.0
3264,The Curse of Frankenstein,1957,0,0.0,82.0,"[27, 878]",en,4.307941,3079,6.8,61.0
3265,Son of Dracula,1943,0,0.0,80.0,"[14, 27]",en,5.343065,32023,6.8,16.0
3266,The Wolf Man,1941,0,0.0,70.0,"[27, 18]",en,5.386984,13666,7.2,124.0
3267,Howling II: Stirba - Werewolf Bitch,1985,0,0.0,91.0,"[53, 27]",en,4.037458,29794,4.2,41.0
3268,Tarantula,1955,0,0.0,80.0,"[27, 878, 53]",en,4.453327,9077,6.1,58.0
3269,The Rocky Horror Picture Show,1975,1200000,112892319.0,100.0,"[35, 27, 10402, 878]",en,8.699428,36685,7.4,703.0
3270,The Flying Saucer,1950,0,0.0,69.0,"[53, 878]",en,0.432126,43391,2.7,7.0
3271,It Came from Hollywood,1982,5000000,2091037.0,80.0,"[35, 99]",en,1.629796,30168,6.0,12.0
3272,The Thing from Another World,1951,0,0.0,87.0,"[27, 878]",en,5.466036,10785,6.9,142.0
3273,It Came from Outer Space,1953,0,0.0,81.0,"[27, 878]",en,7.749114,19483,6.2,52.0
3274,The War of the Worlds,1953,2000000,2000000.0,85.0,"[27, 878, 53]",en,5.609399,8974,6.8,172.0
3275,It Came from Beneath the Sea,1955,0,0.0,79.0,"[27, 878]",en,2.917071,29959,5.4,20.0
3276,Invasion of the Body Snatchers,1956,417000,0.0,80.0,"[27, 878]",en,6.135431,11549,7.3,277.0
3277,Earth vs. the Flying Saucers,1956,0,0.0,83.0,"[28, 878]",en,3.340532,18158,6.0,41.0
3278,It Conquered the World,1956,0,0.0,71.0,"[27, 878, 53]",en,2.141695,27625,4.0,10.0
3279,The Mole People,1956,0,0.0,77.0,"[12, 14, 27, 878]",en,0.883306,41516,4.4,14.0
3280,Swamp Thing,1982,3000000,0.0,91.0,"[27, 878]",en,9.412377,17918,5.4,92.0
3281,Pork Chop Hill,1959,0,0.0,97.0,"[28, 10752, 18]",en,2.522122,37305,6.4,16.0
3282,"Run Silent, Run Deep",1958,0,0.0,93.0,"[18, 10752]",en,2.73837,18784,7.5,31.0
3283,Notting Hill,1999,42000000,363889678.0,124.0,"[10749, 35, 18]",en,9.874043,509,7.0,1309.0
3284,The Thirteenth Floor,1999,16000000,18564088.0,100.0,"[53, 878, 9648]",en,9.356587,1090,6.8,381.0
3285,Eternity and a Day,1998,0,0.0,137.0,[18],el,1.266908,24858,7.1,14.0
3286,The Loss of Sexual Innocence,1999,4000000,0.0,106.0,[18],en,3.02583,15059,5.2,9.0
3287,Twice Upon a Yesterday,1998,0,258464.0,91.0,"[35, 18, 10749]",en,1.217192,55912,5.1,8.0
3288,Instinct,1999,80000000,0.0,126.0,"[18, 9648, 53]",en,6.236116,12117,6.3,149.0
3289,Buena Vista Social Club,1999,0,0.0,105.0,"[99, 10402]",en,11.619416,11779,7.3,76.0
3290,Desert Blue,1999,0,0.0,90.0,"[35, 18]",en,2.494188,41730,5.5,9.0
3291,A Place at the Table,2012,0,0.0,84.0,[99],en,0.501046,84198,6.9,7.0
3292,Floating,1999,0,0.0,90.0,[18],en,0.226247,100568,5.0,4.0
3293,Free Enterprise,1998,0,0.0,113.0,"[35, 10749]",en,0.898365,13533,5.8,10.0
3294,Limbo,1999,8000000,1997807.0,126.0,"[12, 18, 53]",en,1.969282,62676,7.0,17.0
3295,Austin Powers: The Spy Who Shagged Me,1999,33000000,310940086.0,95.0,"[12, 35, 80, 878]",en,13.984182,817,6.1,1034.0
3296,Promise Her Anything,1999,0,0.0,101.0,"[35, 18, 14]",en,0.451412,265966,0.0,0.0
3297,The Red Dwarf,1998,0,0.0,100.0,"[18, 35]",en,0.113904,91598,5.5,3.0
3298,The Red Violin,1998,18000000,9495408.0,131.0,"[18, 53, 9648, 10402, 10749]",en,7.725843,14283,7.2,101.0
3299,Tarzan,1999,150000000,448000000.0,88.0,"[12, 16, 18, 10751]",en,12.453452,37135,7.1,1715.0
3300,The General's Daughter,1999,60000000,149705852.0,116.0,"[80, 18, 9648, 53]",en,14.039655,2275,6.1,209.0
3301,Get Bruce!,1999,0,0.0,82.0,"[35, 99]",en,0.489067,68426,6.2,3.0
3302,An Ideal Husband,1999,14000000,18535191.0,97.0,"[18, 35, 10749]",en,3.873796,24137,6.3,47.0
3303,The Legend of 1900,1998,9000000,0.0,170.0,[14],it,7.668214,10376,8.1,554.0
3304,Run Lola Run,1998,1530000,7267585.0,81.0,"[28, 18, 53]",de,7.765379,104,7.2,672.0
3305,Trekkies,1997,0,0.0,86.0,[99],en,4.79567,15800,6.3,22.0
3306,Big Daddy,1999,34200000,234801895.0,93.0,"[35, 18]",en,8.011869,9032,6.2,898.0
3307,The Boys,1998,0,0.0,86.0,[18],en,1.239074,13821,6.8,3.0
3308,The Dinner Game,1998,12500000,78599508.0,80.0,[35],fr,6.122739,9421,7.7,408.0
3309,My Son the Fanatic,1997,0,408339.0,88.0,"[18, 35, 10769]",en,0.147516,55955,4.7,3.0
3310,Zone 39,1996,0,0.0,95.0,[878],en,0.087065,67067,5.0,2.0
3311,Arachnophobia,1990,31000000,53208180.0,103.0,"[35, 27]",en,5.418428,6488,6.2,445.0
3312,"South Park: Bigger, Longer & Uncut",1999,21000000,0.0,81.0,"[16, 35, 10402]",en,11.818055,9473,7.1,916.0
3313,Wild Wild West,1999,170000000,222104681.0,106.0,"[28, 12, 35, 878, 37]",en,9.887602,8487,5.1,1042.0
3314,Summer of Sam,1999,0,0.0,142.0,"[53, 18, 80, 10749]",en,6.14854,10279,6.3,115.0
3315,Broken Vessels,1998,0,0.0,90.0,[18],en,0.117541,125263,6.0,2.0
3316,"Late August, Early September",1998,0,0.0,112.0,"[18, 10769]",fr,0.977617,78568,7.3,4.0
3317,American Pie,1999,11000000,235483004.0,95.0,"[35, 10749]",en,18.344227,2105,6.4,2358.0
3318,Arlington Road,1999,21500000,0.0,117.0,"[18, 53, 9648]",en,8.605659,1073,7.0,246.0
3319,Autumn Tale,1998,0,0.0,112.0,"[18, 10749]",fr,3.842644,10239,7.0,12.0
3320,Muppets from Space,1999,24000000,16290976.0,87.0,"[14, 35, 878, 10751]",en,7.531668,10208,5.8,94.0
3321,The Blair Witch Project,1999,60000,248000000.0,81.0,"[27, 9648]",en,14.838386,2667,6.3,1090.0
3322,My Life So Far,1999,0,0.0,98.0,"[35, 18]",en,1.786841,48958,6.1,10.0
3323,Lake Placid,1999,27000000,56870414.0,82.0,"[27, 35, 28, 878, 53]",en,13.787108,9825,5.5,251.0
3324,The Wood,1999,6000000,25059640.0,106.0,"[35, 18, 10749]",en,4.414077,16158,7.1,34.0
3325,The Velocity of Gary,1999,4000000,0.0,100.0,"[18, 10749]",en,1.074248,133575,4.2,5.0
3326,Ghostbusters,1984,30000000,295212467.0,107.0,"[35, 14]",en,22.089729,620,7.3,2431.0
3327,Ghostbusters II,1989,37000000,215394738.0,108.0,"[35, 14]",en,16.414239,2978,6.3,1131.0
3328,Drop Dead Gorgeous,1999,10000000,10571408.0,98.0,[35],en,6.396767,10490,6.5,88.0
3329,The Haunting,1999,80000000,91188905.0,113.0,"[27, 53, 14, 9648]",en,8.967638,11618,5.2,374.0
3330,Inspector Gadget,1999,75000000,0.0,78.0,"[28, 12, 35, 10751]",en,11.677244,332,4.3,322.0
3331,Trick,1999,450000,2049595.0,89.0,"[35, 10749]",en,2.493289,1812,6.7,24.0
3332,Deep Blue Sea,1999,60000000,73648228.0,105.0,"[28, 878, 53]",en,7.493615,8914,5.6,616.0
3333,Mystery Men,1999,68000000,29762011.0,121.0,"[12, 14, 28, 35, 878]",en,10.466306,9824,5.7,255.0
3334,Runaway Bride,1999,70000000,309457509.0,116.0,"[35, 10749]",en,8.919469,4806,5.8,472.0
3335,Twin Falls Idaho,1999,0,0.0,111.0,"[18, 10749]",en,1.596052,33430,7.1,12.0
3336,Killer's Kiss,1955,75000,0.0,67.0,"[80, 18, 53]",en,6.107034,10056,6.2,101.0
3337,Lolita,1962,2000000,9250000.0,153.0,"[18, 10749]",en,9.551293,802,7.3,409.0
3338,Vibes,1988,1884000,1883811.0,99.0,"[10749, 28, 35]",en,7.368928,21185,6.0,10.0
3339,The Mosquito Coast,1986,0,14302779.0,119.0,"[12, 18]",en,6.224859,11120,6.3,126.0
3340,The Golden Child,1986,25000000,79817939.0,94.0,"[28, 12, 35]",en,8.236472,10136,5.6,311.0
3341,Brighton Beach Memoirs,1986,0,0.0,108.0,"[35, 18, 10749]",en,2.563112,32060,6.2,20.0
3342,Assassination,1987,0,0.0,105.0,"[18, 28, 53]",en,3.143618,48686,5.6,11.0
3343,Crimes of the Heart,1986,0,22905522.0,105.0,"[18, 10751]",en,2.524937,48259,6.0,17.0
3344,The Color Purple,1985,15000000,146292009.0,154.0,[18],en,11.573562,873,7.7,345.0
3345,The Kindred,1987,0,0.0,91.0,"[27, 878]",en,0.710875,48660,5.9,7.0
3346,No Mercy,1986,0,12303904.0,106.0,"[28, 80, 53]",en,11.273675,26789,5.7,38.0
3347,Ménage,1986,0,0.0,84.0,"[80, 18, 35]",fr,2.010505,3934,6.0,25.0
3348,Native Son,1986,2000000,1301121.0,111.0,[18],en,0.910047,108312,2.0,2.0
3349,Otello,1986,0,0.0,0.0,[],en,0.001586,198469,6.7,3.0
3350,The Mission,1986,24500000,17218023.0,126.0,"[12, 18, 28, 36]",en,11.241995,11416,7.1,295.0
3351,Little Shop of Horrors,1986,25000000,38748395.0,94.0,"[27, 35, 10402]",en,7.409179,10776,6.7,389.0
3352,The Little Shop of Horrors,1960,30000,0.0,70.0,[35],en,4.327466,24452,6.2,78.0
3353,Allan Quatermain and the Lost City of Gold,1986,0,0.0,99.0,"[28, 12, 35]",en,10.877201,9710,4.6,70.0
3354,The Morning After,1986,0,25147055.0,102.0,"[80, 18, 9648, 53]",en,2.995682,31924,5.9,22.0
3355,Radio Days,1987,16000000,0.0,90.0,"[35, 18]",en,8.782912,30890,7.0,131.0
3356,From the Hip,1987,0,9518342.0,111.0,"[35, 18]",en,0.619481,24081,5.8,12.0
3357,Outrageous Fortune,1987,0,0.0,100.0,"[28, 35, 9648]",en,2.362974,20242,5.6,32.0
3358,The Bedroom Window,1987,0,0.0,112.0,"[80, 53, 9648]",en,4.187498,39074,6.2,20.0
3359,Deadtime Stories,1986,0,2750741.0,93.0,"[27, 53]",en,1.712138,66194,4.6,7.0
3360,Light of Day,1987,0,0.0,107.0,"[10402, 18]",en,1.745096,2115,5.4,10.0
3361,Wanted: Dead or Alive,1987,0,0.0,104.0,"[28, 53, 80, 18]",en,4.917167,23599,5.4,22.0
3362,Frances,1982,0,5000000.0,140.0,[18],en,2.077869,3526,7.1,24.0
3363,Plenty,1985,0,0.0,124.0,"[18, 10749]",en,0.637248,41166,5.9,8.0
3364,Dick,1999,13000000,27500000.0,94.0,[35],en,3.960622,16406,5.7,67.0
3365,The Gambler,1997,0,0.0,97.0,[],en,1.650488,197239,0.0,0.0
3366,The Iron Giant,1999,70000000,23159305.0,86.0,"[12, 16, 10751, 14, 878]",en,15.441459,10386,7.6,1470.0
3367,The Sixth Sense,1999,40000000,672806292.0,107.0,"[9648, 53, 18]",en,18.449169,745,7.7,3223.0
3368,The Thomas Crown Affair,1999,48000000,124305181.0,113.0,"[18, 80, 10749]",en,10.961226,913,6.7,349.0
3369,The Thomas Crown Affair,1968,4300000,0.0,102.0,"[10749, 80, 53, 18]",en,9.444818,912,6.9,95.0
3370,The Acid House,1998,0,0.0,106.0,"[35, 18]",en,4.222607,12229,6.4,33.0
3371,The Adventures of Sebastian Cole,1998,0,0.0,99.0,"[18, 35]",en,0.371975,67323,6.5,2.0
3372,Illuminata,1998,0,0.0,119.0,[18],en,0.837943,91076,6.3,7.0
3373,Stiff Upper Lips,1998,0,0.0,99.0,[35],en,0.882132,89861,10.0,1.0
3374,The Yards,2000,0,0.0,115.0,"[18, 28, 53, 80]",en,11.162383,19457,6.0,98.0
3375,Bowfinger,1999,55000000,0.0,97.0,[35],en,7.169508,11353,6.0,258.0
3376,Brokedown Palace,1999,25000000,13000000.0,100.0,"[18, 53]",en,6.570918,17707,6.2,115.0
3377,Detroit Rock City,1999,6500000,4217115.0,95.0,"[35, 10402]",en,6.074832,9781,6.7,102.0
3378,Alice and Martin,1998,0,0.0,124.0,"[18, 10749]",fr,0.422789,102489,6.0,6.0
3379,Better Than Chocolate,1999,0,0.0,101.0,"[18, 10749]",en,5.12798,18212,6.4,25.0
3380,Head On,1998,0,378667.0,104.0,[18],en,3.466204,13817,5.8,18.0
3381,Marcello Mastroianni: I Remember,1997,0,0.0,198.0,[99],it,0.614407,126996,5.5,2.0
3382,Cobra,1925,0,0.0,70.0,"[18, 10749]",en,0.220388,38715,6.7,3.0
3383,Never Talk to Strangers,1995,6400000,6.0,86.0,"[53, 10749]",en,7.506958,48781,4.7,31.0
3384,Heaven Can Wait,1978,0,0.0,101.0,"[14, 18, 35, 10749]",en,5.232475,12185,6.4,84.0
3385,The Raven,1963,350000,1499275.0,86.0,"[35, 14, 27]",en,4.817514,29056,6.3,56.0
3386,The Tingler,1959,250000,0.0,82.0,[27],en,2.28087,26857,6.4,34.0
3387,The Pit and the Pendulum,1961,200000,2000000.0,80.0,"[14, 27, 18]",en,4.392322,28501,6.9,67.0
3388,The Tomb of Ligeia,1964,0,0.0,81.0,"[27, 18]",en,3.631422,29030,5.8,43.0
3389,The Masque of the Red Death,1964,0,0.0,90.0,"[18, 27]",en,11.587199,25319,6.6,62.0
3390,Tales of Terror,1962,0,0.0,89.0,"[53, 35, 27, 9648]",en,2.356666,29074,6.3,35.0
3391,Haunted Honeymoon,1986,0,8033397.0,82.0,"[35, 27, 10402]",en,2.858879,24103,5.4,45.0
3392,Cat's Eye,1985,0,0.0,94.0,"[35, 53, 27]",en,6.781815,10552,5.9,140.0
3393,And Now for Something Completely Different,1971,0,0.0,88.0,[35],en,9.132013,9267,7.1,139.0
3394,Damien: Omen II,1978,6800000,26518355.0,107.0,"[28, 18, 27, 53]",en,10.235373,10766,6.1,170.0
3395,Omen III: The Final Conflict,1981,0,20471382.0,108.0,"[18, 27, 53]",en,7.798615,10768,5.5,132.0
3396,Airplane II: The Sequel,1982,0,27150534.0,85.0,[35],en,7.181664,2665,6.0,276.0
3397,An American Werewolf in Paris,1997,22000000,26570463.0,105.0,"[27, 35]",en,7.145784,9406,5.3,154.0
3398,National Lampoon’s European Vacation,1985,0,49364621.0,95.0,"[12, 35, 10749]",en,11.457485,11418,6.0,232.0
3399,National Lampoon's Vacation,1983,15000000,61399552.0,98.0,"[35, 12, 10749]",en,7.747432,11153,7.1,412.0
3400,Funny Farm,1988,0,0.0,101.0,[35],en,11.303489,14170,6.0,74.0
3401,Big,1988,18000000,151668774.0,104.0,"[14, 18, 35, 10749, 10751]",en,9.562292,2280,6.9,1022.0
3402,Problem Child,1990,0,0.0,81.0,[35],en,5.722116,11077,5.5,152.0
3403,Problem Child 2,1991,0,0.0,90.0,[35],en,8.142992,28597,5.2,101.0
3404,Little Nemo: Adventures In Slumberland,1989,0,0.0,85.0,"[12, 16, 10751, 14]",en,2.770568,22611,7.1,36.0
3405,Oscar and Lucinda,1997,0,0.0,132.0,"[18, 10749]",en,1.462571,39780,6.2,26.0
3406,Tequila Sunrise,1988,23000000,0.0,115.0,"[28, 12, 80, 10749, 53]",en,6.399977,10396,6.0,116.0
3407,The Pelican Brief,1993,45000000,195268056.0,141.0,"[18, 9648, 53, 80]",en,8.708306,9944,6.3,377.0
3408,A Christmas Story,1983,0,19294144.0,94.0,"[35, 10751]",en,7.337907,850,7.4,352.0
3409,Mickey Blue Eyes,1999,0,0.0,102.0,"[35, 80, 10749]",en,6.951414,10154,5.3,142.0
3410,Teaching Mrs. Tingle,1999,13000000,8946237.0,96.0,"[35, 53]",en,8.345784,10342,5.3,94.0
3411,Universal Soldier: The Return,1999,45000000,10667893.0,82.0,"[28, 878]",en,7.805145,10366,4.2,138.0
3412,Universal Soldier,1992,23000000,0.0,102.0,"[53, 28, 878, 80]",en,8.035769,9349,5.8,382.0
3413,Love Stinks,1999,0,0.0,94.0,"[35, 10749]",en,1.097513,15122,5.4,11.0
3414,Perfect Blue,1997,0,0.0,81.0,"[16, 53]",ja,6.487495,10494,7.9,261.0
3415,With Friends Like These...,1998,0,0.0,105.0,"[27, 878]",en,0.056395,126152,0.0,0.0
3416,In Too Deep,1999,7000000,14011454.0,97.0,"[18, 28, 53, 80]",en,1.615319,22314,6.3,18.0
3417,The Source,1999,0,360895.0,88.0,"[99, 10769]",en,0.447313,51679,4.9,5.0
3418,The Bat,1959,0,0.0,80.0,"[27, 9648, 53]",en,8.819138,35813,5.9,18.0
3419,Iron Eagle,1986,0,0.0,117.0,"[28, 53, 10752]",en,4.33058,11037,4.8,64.0
3420,Iron Eagle II,1988,0,0.0,105.0,"[28, 12, 18, 53]",en,2.331052,11955,4.3,17.0
3421,Iron Eagle III,1992,0,0.0,98.0,"[28, 53]",en,8.48487,2038,3.6,15.0
3422,Iron Eagle IV,1995,0,0.0,96.0,"[28, 12]",en,1.286323,28737,3.2,8.0
3423,Three Days of the Condor,1975,0,27476252.0,117.0,"[28, 53, 9648]",en,14.364447,11963,7.2,234.0
3424,Hamlet from the Lunt-Fontanne Theatre,1964,0,0.0,191.0,[],en,0.512134,141489,6.0,2.0
3425,Male and Female,1919,0,0.0,116.0,"[12, 18]",en,1.175646,53761,5.0,1.0
3426,Medicine Man,1992,40000000,0.0,106.0,[12],en,7.431005,9096,5.8,114.0
3427,The Spiders - The Golden Sea,1919,0,0.0,69.0,[12],en,0.301984,91893,5.7,5.0
3428,On the Ropes,1999,0,0.0,94.0,[],en,0.140027,113273,5.0,1.0
3429,Rosie,1998,0,0.0,0.0,[],nl,0.100686,103793,5.0,2.0
3430,The 13th Warrior,1999,160000000,61698899.0,102.0,"[12, 14, 28]",en,10.308026,1911,6.4,524.0
3431,The Astronaut's Wife,1999,75000000,19598588.0,109.0,"[18, 878, 53]",en,14.705865,2900,5.5,263.0
3432,Dudley Do-Right,1999,70000000,0.0,77.0,"[35, 10751, 10749]",en,4.431577,17709,3.8,49.0
3433,The Muse,1999,0,0.0,97.0,"[14, 35]",en,1.533253,37718,5.3,31.0
3434,Cabaret Balkan,1998,0,0.0,102.0,[18],sr,0.569218,47144,7.3,4.0
3435,A Dog Of Flanders,1999,0,0.0,96.0,"[18, 10751]",en,0.513308,104896,6.4,6.0
3436,The Lost Son,1999,0,0.0,102.0,"[9648, 53]",en,0.504739,30964,5.8,6.0
3437,Lucie Aubrac,1997,0,458557.0,115.0,[18],fr,1.122218,52366,5.9,8.0
3438,The Very Thought of You,1998,0,0.0,88.0,"[35, 10749]",en,1.233052,6373,5.0,11.0
3439,Chill Factor,1999,70000000,11263966.0,101.0,"[28, 35, 53]",en,3.062626,2162,5.3,30.0
3440,Outside Providence,1999,7000000,7292175.0,96.0,"[10749, 35, 18]",en,3.10924,14578,5.6,30.0
3441,Bedrooms and Hallways,1998,0,0.0,96.0,"[35, 18, 10749]",en,1.016117,40694,5.9,11.0
3442,I Woke Up Early The Day I Died,1998,0,0.0,90.0,[35],en,0.563637,4338,4.7,3.0
3443,West Beyrouth,1998,0,0.0,105.0,"[10749, 18, 35]",en,0.219485,49184,8.8,5.0
3444,Stigmata,1999,29000000,50041732.0,103.0,[27],en,9.304144,10307,6.0,248.0
3445,Stir of Echoes,1999,12000000,21133087.0,99.0,"[27, 9648, 53]",en,5.875606,11601,6.5,334.0
3446,Best Laid Plans,1999,0,0.0,92.0,"[18, 53, 80]",en,4.374187,18621,6.0,30.0
3447,"Black Cat, White Cat",1998,0,0.0,127.0,"[35, 10749]",sr,6.261475,1075,7.7,160.0
3448,The Minus Man,1999,0,370668.0,111.0,"[18, 53]",en,2.255032,21719,6.4,19.0
3449,Whiteboyz,1999,0,0.0,92.0,"[35, 18, 10402]",en,1.483082,40879,4.8,4.0
3450,The Adventures of Milo and Otis,1986,0,0.0,90.0,"[12, 18, 10751]",ja,2.500605,47951,6.7,54.0
3451,Othello,1951,0,0.0,90.0,"[18, 10749]",en,2.698585,47697,6.5,35.0
3452,Queens Logic,1991,0,0.0,100.0,"[35, 18]",en,6.24172,49792,5.7,6.0
3453,Public Access,1993,0,0.0,90.0,"[18, 53]",en,1.292256,77064,5.5,3.0
3454,A Soldier's Story,1984,6000000,21821347.0,101.0,"[18, 9648, 10752]",en,12.019262,26522,6.2,54.0
3455,Alice Sweet Alice,1976,340000,0.0,98.0,"[27, 9648, 53]",en,3.274172,23761,6.4,58.0
3456,Don't Look in the Basement,1973,0,0.0,89.0,"[27, 53]",en,0.689278,24097,5.2,19.0
3457,Nightmares,1983,0,6670680.0,99.0,"[878, 27]",en,3.861469,42114,5.4,23.0
3458,I Saw What You Did,1965,0,0.0,82.0,"[27, 9648, 53]",en,1.88974,28295,5.8,11.0
3459,Yellow Submarine,1968,0,0.0,90.0,"[16, 14, 10402]",en,14.950187,12105,7.1,114.0
3460,Stop Making Sense,1984,1200000,4978922.0,88.0,"[99, 10402]",en,2.359569,24128,8.7,47.0
3461,Blue Streak,1999,65000000,117758500.0,93.0,"[28, 35, 80]",en,6.229424,11001,6.1,359.0
