,title,year_publication,budget,revenue,runtime,genre_ids,original_language,popularity,id_movie,vote_average,vote_count
34343,Landscape,2000,0,0.0,106.0,[18],sk,0.204367,271667,5.0,1.0
34344,Fallen,2005,0,0.0,90.0,[18],lv,0.044896,123406,5.0,1.0
34345,Bread and Milk,2001,0,0.0,68.0,[18],sl,0.218845,125795,5.5,2.0
34346,Grass Labyrinth,1979,0,0.0,50.0,"[18, 10749, 14]",ja,0.079542,49695,8.0,6.0
34347,Mirrored Mind,2006,0,0.0,61.0,[],ja,0.153654,79860,6.3,4.0
34348,Langsamer Sommer,1976,0,0.0,84.0,[],en,0.112442,350765,5.0,3.0
34349,Swan Lake: The Zone,1990,0,0.0,90.0,[18],ru,0.006091,254313,4.3,4.0
34350,La León,2007,0,0.0,85.0,[18],es,0.114889,7274,8.7,3.0
34351,Lulu,2005,0,0.0,75.0,"[18, 10749]",en,0.304627,225760,5.0,2.0
34352,Days of 36,1972,0,0.0,105.0,"[18, 36]",el,0.023867,114645,6.1,4.0
34353,Suzaku,1997,0,0.0,95.0,[18],ja,3.340118,36895,6.4,14.0
34354,The Tribulations of Balthazar Kober,1988,0,0.0,115.0,[18],pl,0.013577,105760,7.5,2.0
34355,Oddsac,2010,0,0.0,54.0,"[99, 10402]",en,0.364854,44436,5.6,10.0
34356,Barren Illusion,1999,0,0.0,95.0,"[878, 18, 10749]",ja,0.059715,103953,6.0,1.0
34357,Oblivion,2008,0,0.0,93.0,[99],es,0.080969,211714,4.8,2.0
34358,"Daddy, Father Frost Is Dead",1991,0,0.0,81.0,[27],ru,0.002001,246417,7.5,2.0
34359,Pin Boy,2004,0,0.0,90.0,[],en,0.04307,243934,10.0,1.0
34360,Pirosmani,1969,0,0.0,85.0,[10769],ka,0.210885,88302,6.2,7.0
34361,The Roe's Room,1997,0,0.0,90.0,[10402],en,0.313359,180695,5.0,3.0
34362,Prinzessin,2006,0,0.0,0.0,[18],de,0.106238,218728,4.3,2.0
34363,Empty Days,2000,0,0.0,105.0,[],fr,0.054167,70794,6.0,1.0
34364,The Secret,2000,0,0.0,107.0,"[10749, 18]",fr,1.036431,1837,5.0,2.0
34365,The Suit,2003,0,0.0,92.0,[],ru,0.09539,98642,5.5,2.0
34366,Smoke and Flesh,1968,0,0.0,70.0,[18],en,0.036471,89757,2.0,1.0
34367,Alice In Acidland,1968,0,0.0,55.0,[18],en,0.479417,35749,4.4,5.0
34368,The Snow Maiden,1968,0,0.0,90.0,"[14, 10751]",en,0.595183,302436,6.0,1.0
34369,Svyato,2005,10000,0.0,33.0,[99],es,0.401541,189556,3.8,3.0
34370,The Steel Road,1929,0,0.0,77.0,[99],ru,0.151206,136141,6.0,3.0
34371,"Birds, Orphans and Fools",1969,0,0.0,78.0,"[10752, 35, 18, 14]",sk,0.7095,47900,7.0,6.0
34372,Wojaczek,1999,0,0.0,90.0,[18],en,0.054685,115239,5.0,1.0
34373,Woodenhead,2003,27000,0.0,90.0,"[14, 10402]",en,0.151836,271124,5.2,3.0
34374,The Matrimony,2007,2500000,0.0,91.0,"[18, 27, 53, 10769]",zh,1.05298,44673,5.3,6.0
34375,Labyrinth of Dreams,1997,0,0.0,90.0,[],fr,0.10653,76760,8.5,2.0
34376,The Pocket-knife,1992,0,0.0,90.0,"[10769, 10751, 35, 12, 18]",en,0.486142,48449,6.4,4.0
34377,Woman of the Lake,1966,0,0.0,102.0,[18],ja,0.969826,104374,6.9,7.0
34378,Sociopathia,2015,0,0.0,86.0,[27],en,1.112734,382725,5.1,7.0
34379,The Ritchie Blackmore Story,2015,0,0.0,134.0,"[10402, 99]",en,0.133132,375732,7.7,3.0
34380,Natsamrat,2016,0,0.0,166.0,[18],mr,0.251476,378227,8.8,6.0
34381,Cycling Chronicles: Landscapes the Boy Saw,2004,0,0.0,89.0,[27],ja,0.095752,111974,3.0,1.0
34382,32A,2007,0,0.0,89.0,[18],en,0.567032,68876,6.7,6.0
34383,The Scarlet Flower,1978,0,0.0,66.0,"[10751, 14, 10749]",ru,0.047926,14489,5.0,1.0
34384,The Human Dutch,1963,250000,0.0,90.0,[99],en,0.200911,39241,6.3,3.0
34385,Allonsanfan,1974,0,0.0,115.0,"[18, 36]",it,0.761845,49125,7.5,6.0
34386,The Child,2000,0,0.0,135.0,[18],en,0.162737,85265,5.0,3.0
34387,The Tree of Guernica,1975,0,0.0,110.0,[18],fr,0.078182,104354,8.5,2.0
34388,Long Live Ghosts!,1977,0,0.0,85.0,"[10751, 35, 10402, 14]",cs,0.284167,46632,5.8,6.0
34389,Bashing,2005,0,0.0,82.0,[18],ja,0.279208,39798,6.3,2.0
34390,The Touch,1971,6900000,6530000.0,115.0,[18],sv,0.659046,105254,6.0,3.0
34391,The Cyclist,1987,0,0.0,95.0,[18],fa,0.831747,44072,6.7,3.0
34392,Blood Tea and Red String,2006,0,0.0,71.0,"[16, 14]",en,0.303121,39510,7.7,6.0
34393,Boy! What a Girl!,1947,0,0.0,0.0,[],en,0.038915,275932,6.0,1.0
34394,The Unscrupulous Ones,1962,0,0.0,100.0,[18],pt,0.107987,28525,7.0,3.0
34395,The Cannibals,1988,0,0.0,90.0,"[18, 14]",en,0.000308,198450,7.7,3.0
34396,Tears for Sale,2008,6000000,0.0,86.0,"[18, 35, 14]",sr,1.836576,16403,6.1,5.0
34397,Un amour de femme,2001,0,0.0,89.0,"[10749, 18]",en,0.620213,106538,5.7,13.0
34398,Days of Santiago,2004,0,0.0,83.0,"[18, 10769]",es,0.279829,65120,6.0,4.0
34399,Dogville Confessions,2004,0,0.0,53.0,[],en,0.375271,140278,6.2,9.0
34400,Fanfare,1958,0,0.0,86.0,"[35, 10402]",nl,0.682221,52775,7.6,5.0
34401,My Best Friend's Girl,1983,0,0.0,0.0,"[10749, 35]",fr,1.060343,64504,5.6,12.0
34402,Fimfárum Jana Wericha,2002,0,0.0,100.0,"[16, 10751]",cs,0.297479,61320,4.8,3.0
34403,Fimfarum 2,2006,0,0.0,97.0,"[16, 10751]",en,0.074607,61313,7.5,2.0
34404,Flower in the Pocket,2007,0,0.0,0.0,[],en,0.054363,69120,7.0,1.0
34405,Parents,2007,0,0.0,90.0,"[27, 35]",en,0.110061,72654,4.0,2.0
34406,Screaming Masterpiece,2005,0,0.0,84.0,[99],en,0.739587,74955,7.3,3.0
34407,The Giants,2011,0,0.0,84.0,[18],fr,0.588546,78563,7.1,14.0
34408,Gewoon Hans,2009,0,0.0,0.0,[10769],en,0.04291,33130,7.0,1.0
34409,Gizmo!,1977,0,0.0,77.0,"[99, 35]",en,0.227416,57954,6.2,6.0
34410,The Gleaners and I: Two Years Later,2002,0,0.0,63.0,[],en,0.299014,84026,6.6,8.0
34411,Legacy,2006,0,0.0,75.0,[],fr,1.383278,148853,5.5,2.0
34412,Last Stop,2002,0,0.0,89.0,"[99, 10769]",en,0.042157,73503,7.0,1.0
34413,Into the Badlands,1991,0,0.0,89.0,"[37, 27]",en,0.548013,206157,4.0,2.0
34414,Sundown: The Vampire in Retreat,1989,2800000,0.0,104.0,"[35, 27, 37]",en,1.578122,16159,6.0,15.0
34415,Nightmare in Wax,1969,0,0.0,98.0,[27],en,0.91329,27496,5.0,3.0
34416,Terror in the Wax Museum,1973,0,0.0,93.0,"[27, 9648]",en,0.698608,185495,5.9,5.0
34417,Cine Holliúdy,2013,0,4900000.0,91.0,[35],pt,0.655482,214355,6.3,10.0
34418,The Red Light Bandit,1968,0,0.0,92.0,"[28, 80]",pt,0.745164,186738,7.6,5.0
34419,Jungle Freaks,1969,0,0.0,110.0,[35],pt,0.377849,68173,6.8,11.0
34420,Angels of the Sun,2006,0,0.0,92.0,[18],pt,0.300501,37993,6.4,8.0
34421,"Iracema, Uma Transa Amazônica",1976,0,0.0,91.0,[18],pt,0.002001,116146,6.5,2.0
34422,The Clan - Tale of the Frogs,1984,0,0.0,95.0,"[28, 18, 80, 35, 10749]",fi,0.002317,44589,7.0,2.0
34423,Dancing Ninja,2013,0,0.0,97.0,"[28, 35, 80]",en,0.205246,278778,4.7,3.0
34424,My Good Hans,2015,3500000,0.0,111.0,"[10749, 18, 10752]",ru,0.117871,352720,6.5,2.0
34425,Apocalyptic,2013,0,0.0,84.0,"[27, 18]",en,0.589528,260163,5.1,8.0
34426,Classroom 6,2014,0,0.0,76.0,[27],en,1.348183,286367,4.8,9.0
34427,616: Paranormal Incident,2013,0,0.0,83.0,[27],en,1.445628,178687,3.1,8.0
34428,4 Horror Tales - Roommates,2006,0,0.0,93.0,[27],ko,0.686167,52416,6.3,4.0
34429,Joy of Learning,1969,0,0.0,95.0,[18],fr,0.074827,51205,7.5,2.0
34430,El gafe,1959,0,0.0,,[35],es,0.269518,280045,7.0,1.0
34431,Severed Footage,2013,0,0.0,1.0,"[27, 53, 9648]",en,1.135373,205943,3.3,3.0
34432,The Frankenstein Theory,2013,0,0.0,87.0,"[27, 878]",en,3.944932,169865,4.4,31.0
34433,The Big Broadcast of 1937,1936,0,0.0,100.0,[35],en,0.331503,216068,7.0,1.0
34434,Long Pigs,2010,250000,0.0,81.0,"[80, 27]",en,1.277626,74727,5.1,8.0
34435,Gangster,2006,0,0.0,117.0,"[10749, 80, 18]",hi,0.720185,38440,6.5,12.0
34436,Naksha,2006,0,0.0,0.0,"[28, 12]",en,0.083143,236007,4.0,1.0
34437,Alien Abduction: Incident in Lake County,1998,0,0.0,93.0,"[18, 27, 878]",en,3.726699,20182,5.9,29.0
34438,Woh Lamhe,2006,0,0.0,0.0,"[18, 10769, 10749]",en,0.429974,46432,5.0,3.0
34439,Fight Club: Members Only,2006,0,0.0,140.0,[28],hi,0.109991,347807,2.5,2.0
34440,Pyaar Ke Side Effects,2006,0,0.0,132.0,"[35, 18, 10749]",hi,0.160698,59362,6.3,3.0
34441,Malamaal Weekly,2006,0,204.0,138.0,"[35, 80]",hi,1.479018,20494,4.7,9.0
34442,36 China Town,2006,0,0.0,147.0,"[35, 53]",hi,1.029823,20145,5.5,11.0
34443,Corporate,2006,0,0.0,142.0,"[18, 10769]",en,0.737303,20092,6.8,5.0
34444,"Tom, Dick And Harry",2006,0,0.0,137.0,[35],en,0.038824,253578,6.5,1.0
34445,Shiva,2006,0,0.0,119.0,"[18, 28, 53, 10769]",hi,0.079669,92193,3.5,2.0
34446,Death Spa,1988,0,0.0,88.0,[27],en,1.796689,28389,4.7,17.0
34447,Johanna,2005,0,0.0,86.0,[18],hu,0.152116,73129,3.6,4.0
34448,Julietta,2001,0,0.0,95.0,[],de,0.041677,61552,7.0,1.0
34449,Kelin,2009,0,0.0,84.0,"[18, 10769]",kk,0.403549,103539,4.5,4.0
34450,Khamsa,2008,0,0.0,110.0,[18],en,0.510151,17582,5.3,6.0
34451,Komsomol,1933,0,0.0,50.0,[99],ru,0.139915,159245,7.0,2.0
34452,The Cat Who Walked by Herself,1988,0,0.0,70.0,"[18, 16]",en,1.129734,279598,6.5,2.0
34453,The Last Days of Emma Blank,2009,0,0.0,89.0,"[35, 10769]",nl,0.732102,42346,6.3,8.0
34454,In the Presence of a Clown,1997,0,0.0,119.0,[18],sv,0.460518,47723,7.6,5.0
34455,Die letzte Rache,1982,0,0.0,0.0,[],de,0.071004,104172,8.3,2.0
34456,The Life & Adventures of Santa Claus,2000,0,0.0,80.0,"[16, 10751]",en,0.635649,118727,7.5,2.0
34457,Light Keeps Me Company,2000,0,0.0,0.0,[],en,0.120735,150578,7.5,2.0
34458,Man van staal,1999,0,0.0,,"[14, 18, 10751]",nl,0.036524,319179,6.5,1.0
34459,Mods,2002,0,0.0,59.0,"[10402, 18]",fr,0.038177,162458,5.0,1.0
34460,Hollow City,2006,0,0.0,90.0,[18],en,0.038842,242289,8.0,1.0
34461,Night Games,1966,0,0.0,105.0,[18],sv,0.378035,49782,6.3,6.0
34462,The Wishing Tree,1977,0,0.0,107.0,[18],ka,0.137028,150223,5.8,4.0
34463,The Nun,2007,0,0.0,57.0,[99],en,0.116866,241593,6.0,1.0
34464,New Mischief by Emil,1972,0,0.0,91.0,"[35, 10751]",sv,1.31915,11946,6.1,15.0
34465,Oriana,1985,0,0.0,88.0,"[18, 9648, 10749]",es,0.055894,96419,3.8,5.0
34466,Paul dans sa vie,2006,0,0.0,103.0,[99],en,0.078565,78282,4.8,2.0
34467,The Polish Bride,1998,0,0.0,89.0,"[18, 10749, 10769]",nl,0.730651,28527,6.8,4.0
34468,The Proud Princess,1952,0,0.0,94.0,"[10749, 35, 10751, 18]",en,0.582532,41228,6.7,7.0
34469,Life Hits,2006,0,0.0,93.0,[18],da,0.509359,16010,6.5,6.0
34470,Dreams of Dust,2008,0,0.0,86.0,"[18, 10769]",fr,0.110208,85087,8.5,2.0
34471,The Tale of the Fox,1937,0,0.0,65.0,"[16, 35, 10751, 14]",fr,0.327667,90034,6.0,8.0
34472,The Tale of Tsar Saltan,1984,0,0.0,69.0,"[16, 10751]",ru,0.02822,90319,6.0,4.0
34473,The Snow Queen,1957,0,0.0,64.0,"[16, 10751, 14]",ru,1.814736,72214,5.8,17.0
34474,Current,1963,0,0.0,81.0,[],hu,0.159351,263112,6.7,3.0
34475,Sonja,2006,0,0.0,72.0,"[18, 10769]",en,0.07937,114931,6.0,2.0
34476,Pleasant Days,2002,0,0.0,99.0,[18],hu,0.277267,49908,5.8,3.0
34477,The Strange Vengeance of Rosalie,1972,0,0.0,107.0,"[53, 18]",en,0.000431,107019,5.0,1.0
34478,The Foot Shooting Party,1994,0,0.0,27.0,[18],en,0.610254,329216,6.0,1.0
34479,Innocent Sorcerers,1960,0,0.0,87.0,"[10749, 18, 10402]",pl,0.407564,80324,7.7,3.0
34480,Chronic,2015,0,0.0,93.0,[18],en,2.858077,337104,5.3,16.0
34481,The Black Castle,1952,0,0.0,82.0,"[9648, 53]",en,1.674452,30345,6.7,7.0
34482,Highway Dragnet,1954,0,0.0,70.0,"[80, 18, 53]",en,0.17056,47149,5.6,4.0
34483,The Crooked Web,1955,0,0.0,77.0,[80],en,0.443842,49498,5.8,4.0
34484,East of Sudan,1964,85,0.0,85.0,"[10749, 12, 18]",en,0.80404,89242,4.8,3.0
34485,Maledimiele,2012,0,0.0,93.0,[18],it,1.088715,190410,6.7,7.0
34486,Tamas and Juli,1997,0,0.0,70.0,[],hu,0.036472,200016,6.0,1.0
34487,Voyage in Time,1983,0,0.0,62.0,"[99, 10769]",en,0.538122,47011,5.8,7.0
34488,Hush!,2003,0,0.0,82.0,[99],ru,0.994835,93440,5.3,4.0
34489,Gesualdo: Death for Five Voices,1995,0,0.0,60.0,"[99, 10770]",de,0.179702,97707,7.0,4.0
34490,Killed by Lightning,2002,0,0.0,65.0,"[18, 878]",en,0.118265,342686,8.0,1.0
34491,Summer of Goliath,2011,0,0.0,78.0,[],es,0.106521,99495,5.0,1.0
34492,Hounded,2006,0,0.0,87.0,[18],de,2.964103,100017,4.8,7.0
34493,"Work Hard, Play Hard",2004,0,0.0,99.0,[18],en,0.892913,36296,5.5,5.0
34494,Harvest Time,2004,0,0.0,67.0,[18],en,0.037647,252476,5.0,1.0
34495,Water and Power,1989,0,0.0,57.0,[99],en,0.664124,117565,9.0,4.0
34496,Last Known Address,1970,0,0.0,0.0,"[53, 80]",fr,0.057547,70967,7.1,8.0
34497,The Sewers of Paradise,1979,0,0.0,85.0,"[28, 80]",fr,0.126553,105033,6.0,4.0
34498,Le Ruffian,1983,0,0.0,0.0,"[18, 12, 35]",fr,0.242037,71630,6.7,6.0
34499,Promise,2005,0,0.0,108.0,"[10752, 18]",fi,0.368474,145909,5.5,2.0
34500,Diving Into the Unknown,2016,0,0.0,90.0,[99],fi,0.287734,384262,7.0,7.0
34501,A Night In the Woods,2012,0,0.0,78.0,[],en,0.191765,130802,3.5,4.0
34502,Future War,1997,0,0.0,90.0,"[28, 878]",en,0.616623,90616,2.0,11.0
34503,White Fire,1984,0,0.0,84.0,"[28, 53, 10769]",en,0.232757,89921,6.1,5.0
34504,"Chau, Beyond the Lines",2015,0,0.0,34.0,[99],en,0.358231,369362,6.0,1.0
34505,Friend,2015,0,0.0,21.0,"[10752, 36, 18]",sq,0.633237,366736,7.7,9.0
34506,Bear Story,2014,0,0.0,11.0,[16],es,1.775444,351981,7.8,30.0
34507,3 Braves,2015,143149,645135.0,94.0,"[10751, 16, 12]",ur,0.091951,341007,7.5,2.0
34508,Hellions,2015,0,0.0,80.0,[27],en,4.174653,241927,3.8,60.0
34509,My Tomorrow,2011,0,0.0,88.0,[18],it,0.049799,77958,5.0,1.0
34510,Welcome,2007,0,36500000.0,160.0,"[18, 28, 35, 10749]",hi,1.520963,20294,6.5,26.0
34511,No Smoking,2007,0,0.0,160.0,"[10769, 53]",en,1.129091,36204,6.0,7.0
34512,Dil Dosti Etc,2007,0,0.0,106.0,"[18, 10769]",en,0.074111,20454,6.5,2.0
34513,Dus Kahaniyaan,2007,0,0.0,0.0,[18],hi,0.232919,46383,4.8,4.0
34514,The Train: Some Lines Shoulder Never Be Crossed...,2007,0,0.0,134.0,"[28, 53]",en,0.087513,59904,5.0,1.0
34515,Awarapan,2007,6000000,0.0,126.0,"[28, 80, 18, 10749]",hi,1.28015,22448,6.3,10.0
34516,"Good Boy, Bad Boy",2007,4,0.0,115.0,"[10402, 35, 10749]",hi,0.558837,159434,3.0,3.0
34517,Bheja Fry,2007,0,0.0,95.0,"[35, 18]",hi,0.985705,15411,7.4,11.0
34518,MP3: Mera Pehla Pehla Pyaar,2007,0,0.0,117.0,"[10749, 18]",hi,0.214509,46409,4.1,4.0
34519,Dhol,2007,0,0.0,145.0,[35],hi,0.877038,19418,5.9,7.0
34520,The Disenchanted,1990,0,0.0,78.0,"[18, 10749]",fr,3.723832,66537,5.0,6.0
34521,Jaane Tu... Ya Jaane Na,2008,2300000,11100000.0,155.0,"[18, 35, 10749]",en,1.970054,14467,6.7,37.0
34522,Bachna Ae Haseeno,2008,2400000,9600000.0,153.0,"[18, 35, 10749]",hi,1.921026,15864,6.5,20.0
34523,Fashion,2008,5000000,0.0,178.0,"[18, 10769, 10749]",hi,1.671997,19624,5.9,28.0
34524,Dostana,2008,10000000,20000000.0,142.0,"[18, 35, 10749]",hi,2.532958,14071,6.4,42.0
34525,Krazzy 4,2008,0,8000000.0,116.0,[35],hi,1.37762,20832,4.5,8.0
34526,Bhoothnath,2008,0,0.0,151.0,"[10751, 35]",hi,1.284459,15974,6.3,29.0
34527,Halla Bol,2008,0,0.0,150.0,"[18, 10769]",hi,2.561425,23848,5.2,5.0
34528,Maharathi,2008,0,0.0,0.0,"[10769, 53]",en,0.582886,16383,7.0,1.0
34529,Golmaal Returns,2008,0,0.0,135.0,[35],hi,5.674992,14546,4.3,14.0
34530,Jannat,2008,0,0.0,0.0,"[80, 18, 10769, 10749]",en,0.361991,25510,5.1,9.0
34531,Boris Without Beatrice,2016,0,0.0,93.0,[18],en,0.57672,372985,5.0,2.0
34532,Las Plantas,2017,0,0.0,93.0,[18],es,0.218588,379388,0.0,1.0
34533,Depth Two,2016,0,0.0,80.0,[99],sr,0.102186,383255,4.0,1.0
34534,Hotel Dallas,2016,0,0.0,75.0,[],en,0.098763,378505,8.0,1.0
34535,Tashan,2008,0,0.0,148.0,"[28, 35, 10749, 10769]",hi,0.868335,14193,3.9,9.0
34536,Phoonk,2008,750000,2760000.0,179.0,"[10769, 27, 53]",en,0.686155,15979,3.5,5.0
34537,EMI: Liya Hai To Chukana Padega,2008,0,0.0,128.0,[],en,0.341618,15464,4.0,1.0
34538,Karzzzz,2008,0,0.0,142.0,"[28, 18, 10749, 53]",en,0.177779,55376,1.3,3.0
34539,"Waiter, Scarper!",1981,0,0.0,88.0,[35],en,0.118324,36919,7.0,8.0
34540,Sin hijos,2015,0,0.0,0.0,"[10749, 35]",es,1.7125,342163,6.8,16.0
34541,Mammal,2016,0,0.0,99.0,[18],en,0.274712,371462,10.0,1.0
34542,Scenes from the Suburbs,2011,0,0.0,28.0,"[18, 10769, 10749]",en,1.015569,75282,6.7,13.0
34543,To Die By Your Side,2011,0,0.0,6.0,[],en,0.618948,123979,6.5,4.0
34544,The American Dreamer,1971,0,0.0,90.0,[99],en,0.726015,126563,6.0,5.0
34545,"André Hazes, Zij Gelooft in Mij",2000,0,0.0,86.0,[99],nl,0.113732,2890,6.7,3.0
34546,Babushka,2004,0,0.0,97.0,[18],ru,0.248286,199283,5.5,6.0
34547,The Quiet Love,2005,0,0.0,0.0,"[18, 10749]",de,0.154847,73775,6.0,3.0
34548,Bloody Cartoons,2007,0,0.0,0.0,[],fi,0.039187,65216,8.0,1.0
34549,O Diabo a Quatro,2005,0,0.0,108.0,"[18, 10751]",pt,0.565814,43925,4.8,3.0
34550,Domésticas,2001,0,0.0,90.0,"[18, 35]",pt,0.208379,8444,6.2,5.0
34551,Boy,2011,0,0.0,97.0,"[10749, 18]",da,0.487798,65771,5.3,4.0
34552,Thunderclump,1974,0,0.0,97.0,"[12, 16, 10751]",sv,0.524508,13798,6.3,4.0
34553,Island Guests,2005,0,0.0,81.0,[],nl,0.043189,129518,8.0,1.0
34554,"My God, My God, Why Hast Thou Forsaken Me?",2005,0,0.0,107.0,"[878, 18, 10402]",ja,0.260891,95240,7.1,7.0
34555,Violent Summer,1959,0,0.0,100.0,"[18, 10749]",it,0.906731,88395,6.7,10.0
34556,Eve's Christmas,2004,0,0.0,96.0,[18],en,0.191866,69016,4.5,3.0
34557,The Eternal Jew,1940,0,0.0,62.0,[99],de,1.595573,38668,4.0,12.0
34558,Female,2005,0,0.0,118.0,"[18, 10769, 35]",ja,0.115966,83299,5.7,3.0
34559,Loco Fever,2001,0,0.0,94.0,[],es,0.31291,44517,8.0,2.0
34560,Flipping Out - Israel's Drug Generation,2008,0,0.0,60.0,"[99, 10752]",en,0.03883,61699,6.0,1.0
34561,Leda - The Fantastic Adventure of Yohko,1985,0,0.0,70.0,"[14, 28, 16, 878]",ja,0.545656,182768,5.8,2.0
34562,De Gulle Minnaar,1990,0,0.0,100.0,[],nl,0.01365,96497,5.0,3.0
34563,A Man and a Woman: 20 Years Later,1986,0,0.0,112.0,"[18, 10749]",fr,0.119266,76350,6.0,2.0
34564,I’m Glad My Mother Is Alive,2009,0,0.0,90.0,"[18, 10769]",en,0.271272,40522,6.3,4.0
34565,Mariages !,2004,0,0.0,0.0,"[35, 18]",fr,1.803989,52538,5.1,27.0
34566,Srimanthudu,2015,0,0.0,160.0,"[10749, 28, 10751, 18]",te,0.600893,353533,6.8,8.0
34567,Dookudu,2011,0,0.0,174.0,"[28, 18, 35]",te,0.468642,80276,5.3,8.0
34568,Businessman,2012,0,0.0,140.0,"[28, 10769]",te,0.663859,83889,6.9,9.0
34569,Pokiri,2006,0,0.0,163.0,"[28, 10769, 53]",te,0.631275,23381,6.5,8.0
34570,Khaleja,2010,0,0.0,170.0,"[28, 35]",te,0.368497,56986,5.9,7.0
34571,Athadu,2005,0,0.0,172.0,"[28, 10769, 53]",te,0.668636,37172,6.6,7.0
34572,Okkadu,2003,0,0.0,145.0,"[10769, 18]",te,0.309449,94965,6.3,4.0
34573,Murari,2001,0,0.0,0.0,[],en,0.262724,85813,4.7,3.0
34574,Time Runner,1993,0,0.0,90.0,[878],en,0.706342,48315,4.6,5.0
34575,Jalsa,2008,0,0.0,0.0,[],te,0.409499,73578,7.3,4.0
34576,Atharintiki Daaredi,2013,0,0.0,169.0,"[28, 35, 18]",te,0.915895,224061,6.6,10.0
34577,Gabbar Singh,2012,7000000,16000000.0,136.0,"[28, 35, 10769]",te,0.795228,111836,5.1,6.0
34578,Race Gurram,2014,0,0.0,162.0,"[35, 10751, 28, 18, 10749]",te,0.910767,262227,6.0,6.0
34579,Cameraman Ganga Tho Rambabu,2012,0,0.0,140.0,"[10769, 18]",te,0.27824,138667,4.9,4.0
34580,Panjaa,2011,6,0.0,156.0,"[28, 80, 10769]",te,0.260921,80539,5.5,6.0
34581,Julayi,2012,0,0.0,160.0,"[10749, 35]",te,0.943387,125835,5.4,9.0
34582,Eega,2012,5990000,19450000.0,145.0,"[10749, 878]",te,8.615159,148265,6.7,33.0
34583,Chatrapathi,2005,0,0.0,158.0,"[18, 28, 10769]",en,0.240434,79210,4.5,3.0
34584,Vikramarkudu,2006,0,0.0,140.0,"[35, 28, 18, 10769]",te,0.345523,40909,5.5,7.0
34585,Simhadri,2003,0,0.0,150.0,[],te,0.835405,80805,6.7,3.0
34586,Roboshark,2015,0,0.0,87.0,"[53, 28, 878]",en,1.448969,349135,4.7,12.0
34587,Curse of the Wolf,2006,0,0.0,105.0,"[27, 28, 35]",en,0.119542,67988,4.7,3.0
34588,Skull Forest,2012,0,0.0,75.0,"[28, 27]",en,0.286401,227871,3.0,2.0
34589,Swamp Zombies!!!,2005,12000,0.0,90.0,[27],en,0.229139,28188,3.3,3.0
34590,"Italy: Love It, or Leave it",2011,0,0.0,75.0,"[99, 12, 18]",it,0.128687,84904,6.3,3.0
34591,The Third Eye,1966,0,0.0,98.0,[27],it,0.102133,104927,6.0,2.0
34592,The Dark Side Of Chocolate,2010,0,0.0,46.0,"[18, 99]",en,0.076436,61025,7.0,2.0
34593,4th Man Out,2016,0,0.0,86.0,[35],en,3.843861,342672,6.8,97.0
34594,99,2009,3000000,6600000.0,141.0,"[35, 80]",hi,0.328668,19980,5.6,5.0
34595,8 X 10 Tasveer,2009,0,0.0,119.0,[53],en,1.099309,18673,4.2,5.0
34596,Room 205,2007,0,0.0,90.0,[27],da,1.43708,16008,4.4,5.0
34597,Kingdom of Crooked Mirrors,1963,0,0.0,80.0,"[12, 10751, 14]",ru,1.22313,20891,6.0,9.0
34598,Northern Light,2006,0,0.0,85.0,[18],nl,0.038876,117790,6.0,1.0
34599,Loverboy,2003,0,0.0,79.0,[18],en,0.110988,112346,6.5,2.0
34600,The Girl with the Red Hair,1981,0,0.0,110.0,[],nl,0.124225,97547,6.3,3.0
34601,Mechanics of the Brain,1926,0,0.0,60.0,[99],en,0.150473,189420,5.0,1.0
34602,Mémoire de glace,2007,0,0.0,,[],es,0.038878,284620,7.0,1.0
34603,The Colonel,2006,3900000,0.0,110.0,"[80, 18, 36]",fr,0.076146,76099,5.0,1.0
34604,A Tale of a Naughty Girl,2003,0,0.0,90.0,[],en,0.116352,209312,7.0,3.0
34605,All The Best,2009,7500000,0.0,144.0,"[28, 35, 10769, 10402]",hi,1.071906,24603,6.0,12.0
34606,Mutum,2007,0,0.0,95.0,[18],pt,0.04944,82409,9.0,1.0
34607,Agyaat,2009,0,0.0,98.0,"[10769, 27, 9648]",hi,0.118962,20507,5.3,3.0
34608,O princezně Jasněnce a létajícím ševci,1987,0,0.0,87.0,[10751],cs,0.869604,82279,4.8,3.0
34609,Oh Jonathan – oh Jonathan!,1973,0,0.0,,[35],de,0.465158,267035,6.0,1.0
34610,The Indecent Woman,1991,0,0.0,95.0,[18],nl,3.403166,74661,5.8,6.0
34611,Ora o mai più,2003,0,0.0,96.0,[35],en,0.073046,138449,7.0,2.0
34612,Winky's Horse,2005,0,0.0,90.0,[10751],nl,0.562058,50730,6.3,11.0
34613,Lily Sometimes,2010,2300000,0.0,103.0,[18],fr,0.726152,67509,5.9,15.0
34614,Kisna: The Warrior Poet,2005,0,0.0,170.0,"[18, 10749, 10769]",hi,0.176189,78701,6.7,3.0
34615,Exorcismo,1975,0,0.0,90.0,[27],es,0.605524,77257,7.5,2.0
34616,The Last Man on the Moon,2016,0,0.0,99.0,"[18, 99, 36]",en,1.117829,276537,6.3,21.0
34617,The Killer Wore Gloves,1974,0,0.0,90.0,[53],es,0.088333,28812,5.5,2.0
34618,Dad's Army,2016,0,0.0,100.0,[35],en,6.558944,332721,4.7,83.0
34619,Two Men in Town,1973,0,0.0,100.0,"[80, 18]",fr,2.740764,4680,6.8,22.0
